Keyword_ID;Original_Keyword;Standardized_Keyword
2968;CHAIN-CODE;FREEMAN-CHAIN-CODE-(FCC)
2969;CHAIN-CODE;DIFFERENTIAL-CHAIN-CODE-HISTOGRAM
2970;CHAIN-CODE;FREEMAN-CHAIN-CODE
2971;CHAIN-CODE;CHAIN-CODES
2972;CHAIN-CODE;DIRECTIONAL-CHAIN-CODE
2973;CHAIN-CODE;CHAIN-CODE-HISTOGRAM
2974;CHAIN-CODE;FREEMAN-CHAIN-CODE-(FCC)-AND-ZONING-FEATURE
2975;CHAIN-CODE;CHAIN-CODE-METHOD
2976;CHAIN-CODE;CHAIN-CODE-HISTOGRAM-FEATURE
2977;CHAIN-CODE;CHAIN-CODING
2978;CHAIN-CODE;CHAIN-CODE-BASED-FEATURES
2979;SPEECH-RECOGNITION;SPEECH
2980;SPEECH-RECOGNITION;SPEECH-RECOGNITION
2981;SPEECH-RECOGNITION;SPEECH-PROCESSING
2982;SPEECH-RECOGNITION;SPEECH-ASSESSMENT-METHODS-ALPHABET
2983;MORPHOLOGY OPERATOR;MORPHING
2984;MORPHOLOGY OPERATOR;MORPHOLOGY
2985;MORPHOLOGY OPERATOR;MORPHOLOGICAL-OPERATION
2986;MORPHOLOGY OPERATOR;SHAPE-DESCRIPTOR
2987;MORPHOLOGY OPERATOR;MORPHOLOGICAL-ANALYSIS
2988;MORPHOLOGY OPERATOR;MORPHOLOGICAL-STRUCTURE
2989;MORPHOLOGY OPERATOR;SHAPE-DESCRIPTORS
2990;MORPHOLOGY OPERATOR;DIRECTIONAL-MORPHOLOGICAL-FEATURES
2991;MORPHOLOGY OPERATOR;SHAPE-BASED-FEATURE
2992;MORPHOLOGY OPERATOR;SHAPE-REPRESENTATIVE-FEATURES
2993;MORPHOLOGY OPERATOR;MORPHING-PROCESS
2994;MORPHOLOGY OPERATOR;SHAPE-CONTEXT
2995;MORPHOLOGY OPERATOR;SHAPE-DECOMPOSITION
2996;MORPHOLOGY OPERATOR;DIRECTIONAL-MORPHOLOGICAL-KERNEL
2997;MORPHOLOGY OPERATOR;SHAPE-CONTEXT-FEATURE
2998;MORPHOLOGY OPERATOR;MORPHOLOGICAL-OPERATIONS
2999;MORPHOLOGY OPERATOR;MORPHOLOGICAL-GRADIENT
3000;MORPHOLOGY OPERATOR;ERODE
3001;MORPHOLOGY OPERATOR;DILATION
3002;MORPHOLOGY OPERATOR;EROSION
3003;MORPHOLOGY OPERATOR;MORPHOLOGY-AND-EDGE-DETECTION
3004;DOMAIN-ADAPTATION;WRITER-ADAPTATION
3005;DOMAIN-ADAPTATION;DOMAIN-ADAPTATION
3006;DOMAIN-ADAPTATION;TRANSFORMED-DOMAIN-FEATURE
3007;DOMAIN-ADAPTATION;STYLE-TRANSFER-MAPPING
3008;DOMAIN-ADAPTATION;KNOWLEDGE-TRANSFER
3009;STATISTICAL MODEL;BAYES-CLASSIFIER
3010;STATISTICAL MODEL;QUADRATIC-DISCRIMINANT-FUNCTION
3011;STATISTICAL MODEL;STATISTICAL-PATTERN-RECOGNITION
3012;STATISTICAL MODEL;VECTOR-QUANTIZATION
3013;STATISTICAL MODEL;WEIGHTED-LEAST-SQUARES-CRITERION
3014;STATISTICAL MODEL;PROBABILITY-OF-MISCLASSIFICATION
3015;STATISTICAL MODEL;LEAST-SQUARE-ERROR-ESTIMATION
3016;STATISTICAL MODEL;DISTANCE-FUNCTION
3017;STATISTICAL MODEL;LEARNING-VECTOR-QUANTIZATION
3018;STATISTICAL MODEL;SYNTHETIC-DISCRIMINANT-FUNCTIONS
3019;STATISTICAL MODEL;THE-FUNCTION-OF-DISTANCE
3020;STATISTICAL MODEL;DECISION-FUNCTION
3021;STATISTICAL MODEL;WEIGHTED-EUCLIDEAN-DISTANCE
3022;STATISTICAL MODEL;DISCRIMINANT-ANALYSIS
3023;STATISTICAL MODEL;PROBABILISTIC-MODEL
3024;STATISTICAL MODEL;STATISTICAL-CLASSIFICATION
3025;STATISTICAL MODEL;MAXIMUM-MARGINAL-A-POSTERIORI-PROBABILITY
3026;STATISTICAL MODEL;DISTANCE-FEATURES
3027;STATISTICAL MODEL;BAYESIAN-INFERENCE
3028;STATISTICAL MODEL;DECISION-FUSION-SYSTEM
3029;STATISTICAL MODEL;BAYES-LEARNING
3030;STATISTICAL MODEL;MAHALANOBIS-DISTANCE
3031;STATISTICAL MODEL;SIMPLIFIED-MAHALANOBIS-DISTANCE
3032;STATISTICAL MODEL;STATISTICAL-ANALYSIS
3033;STATISTICAL MODEL;SPATIAL-TOPOLOGY-DISTANCE
3034;STATISTICAL MODEL;FISHER&apos;S-LINEAR-DISCRIMINANT
3035;STATISTICAL MODEL;GENERALIZED-LEARNING-VECTOR-QUANTIZATION
3036;STATISTICAL MODEL;STATISTICAL-METHOD
3037;STATISTICAL MODEL;DISTANCE-TRANSFORM
3038;STATISTICAL MODEL;LINEAR-COMBINATION-OF-ORDER-STATISTICS
3039;STATISTICAL MODEL;LOGISTIC-REGRESSION
3040;STATISTICAL MODEL;STATISTICAL-PATTERN-CLASSIFICATION
3041;STATISTICAL MODEL;EVALUATION-DISTANCE-FUNCTION
3042;STATISTICAL MODEL;STATISTICAL-APPROACH
3043;STATISTICAL MODEL;INFORMATION-THEORY
3044;STATISTICAL MODEL;DISCRIMINATIVE-LEARNING
3045;STATISTICAL MODEL;DISCRIMINATIVE-LEARNING-QUADRATIC-DISCRIMINANT-FUNCTION-(DLQDF)
3046;STATISTICAL MODEL;STATISTICAL-CLASSIFIERS
3047;STATISTICAL MODEL;CHAMFER-DISTANCE-TRANSFORM
3048;STATISTICAL MODEL;STATISTICAL-CHARACTER-STRUCTURE-MODELING
3049;STATISTICAL MODEL;DECISION-FUSION
3050;STATISTICAL MODEL;STATISTICAL
3051;STATISTICAL MODEL;BOOTSTRAPPING
3052;STATISTICAL MODEL;PIXEL-TO-BOUNDARY-DISTANCE-MAP
3053;STATISTICAL MODEL;DISCRIMINATIVE-TRAINING
3054;STATISTICAL MODEL;MUTUAL-INFORMATION
3055;STATISTICAL MODEL;DISTANCE-METRIC
3056;STATISTICAL MODEL;FUSION-OF-STATISTICAL-CLASSIFIERS
3057;STATISTICAL MODEL;STATISTICAL-EVALUATION
3058;STATISTICAL MODEL;BAYESIAN-CLASSIFIER
3059;STATISTICAL MODEL;PROBABILITY-DENSITY-FUNCTION
3060;STATISTICAL MODEL;BAGGING
3061;STATISTICAL MODEL;RANDOM-SUBSPACE-METHOD
3062;STATISTICAL MODEL;BAYES-DECISION-THEORY
3063;STATISTICAL MODEL;LINEAR-CLASSIFIER
3064;STATISTICAL MODEL;PROJECTION-DISTANCE
3065;STATISTICAL MODEL;PSEUDO-BAYES-DISCRIMINANT-FUNCTION
3066;STATISTICAL MODEL;COMPOUND-DISTANCE
3067;STATISTICAL MODEL;LDA
3068;STATISTICAL MODEL;EUCLIDEAN-DISTANCE
3069;STATISTICAL MODEL;CLASS-SPECIFIC-FEATURE-POLYNOMIAL-CLASSIFIER
3070;STATISTICAL MODEL;STATISTICAL-STRUCTURAL-CHARACTER-MODELING
3071;STATISTICAL MODEL;QUAD-TREE-STRUCTURE
3072;STATISTICAL MODEL;MODIFIED-QUADRATIC-DISCRIMINANT-FUNCTION
3073;STATISTICAL MODEL;STATISTICAL-QUANTIZATION-MECHANISM
3074;STATISTICAL MODEL;STATISTICAL-METHODS
3075;STATISTICAL MODEL;DISTANCE-MEASURES
3076;STATISTICAL MODEL;NONLINEAR-FISHER-DISCRIMINANT-ANALYSIS
3077;STATISTICAL MODEL;MQDF
3078;STATISTICAL MODEL;BAYESIAN-FILTER
3079;STATISTICAL MODEL;HAMMINA-DISTANCE
3080;STATISTICAL MODEL;WEIGHTED-DISTANCE-METRIC
3081;STATISTICAL MODEL;STATISTICAL-AND-SEMANTIC-APPROACH
3082;STATISTICAL MODEL;KL-DISTANCE
3083;STATISTICAL MODEL;BAYES-ERROR-RATE
3084;STATISTICAL MODEL;FISHER-LINEAR-DISCRIMINANT
3085;STATISTICAL MODEL;JACCARD-DISTANCE
3086;STATISTICAL MODEL;SIMILARITY-CORRELATION
3087;STATISTICAL MODEL;VQ
3088;STATISTICAL MODEL;EUCLIDEAN-CLASSIFIER
3089;STATISTICAL MODEL;DENSITY-EQUALIZATION
3090;STATISTICAL MODEL;BAYESIAN-STATISTICS
3091;STATISTICAL MODEL;MODIFIED-QUADRATIC-DISCRIMINANT-FUNCTION-(MQDF)
3092;STATISTICAL MODEL;SIMILAR-CHARACTERS
3093;STATISTICAL MODEL;KERNEL-DISCRIMINANT-ANALYSIS
3094;STATISTICAL MODEL;KERNEL-UNCORRELATED-DISCRIMINANT-ANALYSIS
3095;STATISTICAL MODEL;STATISTICAL-CLASSIFIER
3096;STATISTICAL MODEL;PIXEL-DISTRIBUTION-PROBABILITY
3097;STATISTICAL MODEL;THE-MINIMAL-DISTANCE-PRODUCT
3098;STATISTICAL MODEL;BERNOULLI
3099;STATISTICAL MODEL;DISTANCES-AND-ANGLE-FEATURES
3100;STATISTICAL MODEL;ACTIVE-DISCRIMINANT-FUNCTION
3101;STATISTICAL MODEL;BERNOULLI-MIXTURES
3102;STATISTICAL MODEL;OPTIMAL-DISCRIMINANT-TRANSFORM
3103;STATISTICAL MODEL;STATISTICAL-UNRELATED
3104;STATISTICAL MODEL;SIMILAR-CHARACTER
3105;STATISTICAL MODEL;NAIVE-BAYESIAN-CLASSIFIER
3106;STATISTICAL MODEL;LINEAR-DISCRIMINANT-ANALYSIS-(LDA)
3107;STATISTICAL MODEL;STATISTICAL-FILTERS
3108;STATISTICAL MODEL;BAYESIAN-DISCRIMINANT
3109;STATISTICAL MODEL;PROFILE-DISTANCE
3110;STATISTICAL MODEL;RANDOMIZED-ALGORITHM
3111;STATISTICAL MODEL;DISCRIMINANT-FUNCTION
3112;STATISTICAL MODEL;MQDF-DISCRIMINATIVE-LEARNING
3113;STATISTICAL MODEL;DIRECTIONAL-DISTANCE-DISTRIBUTION
3114;STATISTICAL MODEL;MAX-MIN-POSTERIOR-PSEUDO-PROBABILITIES-(MMP)
3115;STATISTICAL MODEL;MAHALANOBIS-DISTANCE-(MD)
3116;STATISTICAL MODEL;QUADRATIC-CLASSIFIERS
3117;STATISTICAL MODEL;&apos;NAIVE&apos;-BAYES-CLASSIFIER
3118;STATISTICAL MODEL;CURVE-LET-TRANSFORM-(CT)-INVARIANT-STATISTICAL-FEATURES-(IFS)
3119;STATISTICAL MODEL;CORRELATION-COEFFICIENT-(R-VALUE)
3120;STATISTICAL MODEL;POSTERIOR-PROBABILITY
3121;STATISTICAL MODEL;STATISTICAL-MODEL
3122;STATISTICAL MODEL;DISTANCE
3123;STATISTICAL MODEL;BAYES&apos;-THEORY
3124;STATISTICAL MODEL;BERNOULLI-MIXTURE
3125;STATISTICAL MODEL;LINEAR-DISCRIMINANT-ANALYSIS
3126;STATISTICAL MODEL;BAYESIAN-ACTIVE-LEARNING
3127;STATISTICAL MODEL;EUCLIDEAN-DISTANCE-METRIC
3128;STATISTICAL MODEL;SIMILAR-CHARACTER-DISCRIMINATION
3129;STATISTICAL MODEL;SIMILARITY-DISTANCE
3130;STATISTICAL MODEL;FRACTIONAL-DISTANCE
3131;STATISTICAL MODEL;SIMILAR-ENTROPY
3132;STATISTICAL MODEL;STATISTICAL-STRUCTURAL-LEARNING-ALGORITHM
3133;STATISTICAL MODEL;BAYESIAN-LOGISTIC-REGRESSION
3134;STATISTICAL MODEL;TWO-DIMENSIONAL-LINEAR-DISCRIMINANT-ANALYSIS
3135;STATISTICAL MODEL;CHAMFER-DISTANCE
3136;STATISTICAL MODEL;NAÏVE-BAYES
3137;STATISTICAL MODEL;RANDOMIZED-BASED-ALGORITHM
3138;STATISTICAL MODEL;SIMILARITY-ALGORITHM
3139;STATISTICAL MODEL;TANGENT-DISTANCE
3140;STATISTICAL MODEL;SIMILARITY
3141;STATISTICAL MODEL;PROBABILISTIC-MODELING
3142;STATISTICAL MODEL;MINIMUM-DISTANCE-CLASSIFIER
3143;STATISTICAL MODEL;DIVERGENCE-ENTROPY
3144;STATISTICAL MODEL;PATRICK-FISHER-DISTANCE
3145;STATISTICAL MODEL;MQDF-CLASSIFIER
3146;STATISTICAL MODEL;STATISTICAL-ERRORS
3147;STATISTICAL MODEL;PROBABILITY-DENSITY
3148;STATISTICAL MODEL;BAYES-ALGORITHM
3149;STATISTICAL MODEL;STATISTICAL-HYPOTHESIS-TESTING
3150;STATISTICAL MODEL;STATISTICAL-AND-CONTOUR-BASED-FEATURES-(SCF)
3151;STATISTICAL MODEL;BAYES-OPTIMALITY
3152;STATISTICAL MODEL;DENSITY-MEASURES
3153;STATISTICAL MODEL;STATISTICAL-RECOGNITION
3154;STATISTICAL MODEL;SIMILARITY-LEARNING
3155;STATISTICAL MODEL;SIMILARITY-SCORE-FUSION
3156;STATISTICAL MODEL;SIMILARITY-RANKING
3157;STATISTICAL MODEL;STATISTICAL-FRAMEWORK
3158;STATISTICAL MODEL;BAYESIAN-CORRELATION-METRIC
3159;STATISTICAL MODEL;BAYESIAN-STATISTICAL-INFERENCE-NETWORKS
3160;STATISTICAL MODEL;DISCRIMINANT-LEARNING
3161;STATISTICAL MODEL;DISTANCE-PROFILE
3162;STATISTICAL MODEL;OCCLUSION-DISTANCE
3163;STATISTICAL MODEL;QDA
3164;STATISTICAL MODEL;HOEFFDING-TREE
3165;STATISTICAL MODEL;STATISTICAL-SIGNIFICANCE-TEST
3166;STATISTICAL MODEL;EUCLEDIAN
3167;STATISTICAL MODEL;BAYESIAN-GENERALIZED-KERNEL-MODELS
3168;STATISTICAL MODEL;BAYESIAN-GENERALIZED-LINEAR-MODELS
3169;STATISTICAL MODEL;COMPACT-MQDF-CLASSIFIER
3170;STATISTICAL MODEL;KULLBACK-LEIBLER-DIVERGENCE
3171;STATISTICAL MODEL;BAYESIAN-FUSION
3172;STATISTICAL MODEL;MULTI-CLASS-LINEAR-DISCRIMINANT-ANALYSIS
3173;STATISTICAL MODEL;QUADRATIC-CLASSIFIER
3174;STATISTICAL MODEL;COST-SENSITIVE-MQDF
3175;STATISTICAL MODEL;PROBABILISTIC-INDEXING
3176;STATISTICAL MODEL;NAIVE-BAYES
3177;STATISTICAL MODEL;MODIFIED-HAUSDORFF-DISTANCE
3178;STATISTICAL MODEL;EUCLIDIAN-DISTANCE
3179;STATISTICAL MODEL;NAIVE-BAYES-CLASSIFIER
3180;STATISTICAL MODEL;PM-QUAD-TREE
3181;STATISTICAL MODEL;SIMILARITY-OF-SIGNATURE
3182;STATISTICAL MODEL;SIMILARITY-DEFORMATIONS
3183;STATISTICAL MODEL;BAYES-MAXIMUM-LIKELIHOOD-RULE
3184;STATISTICAL MODEL;MULTIVARIATE-STATISTICAL-ANALYSIS
3185;STATISTICAL MODEL;HAMILTON-DISTANCE
3186;STATISTICAL MODEL;STATISTICAL-LEARNING
3187;STATISTICAL MODEL;STATISTICAL-SIGNIFICANCE-TESTS
3188;STATISTICAL MODEL;STRUCTURAL-AND-STATISTICAL-FEATURES
3189;STATISTICAL MODEL;KDA-KERNEL-DISCRIMINANT-ANALYSIS
3190;STATISTICAL MODEL;NAIVE-BAYES-CLASSIFICATION
3191;STATISTICAL MODEL;BAYESIAN-ESTIMATION
3192;STATISTICAL MODEL;QUADTREE-DECOMPOSITION
3193;STATISTICAL MODEL;EUCLIDEAN-NORMA
3194;STATISTICAL MODEL;HAMMING-DISTANCE
3195;STATISTICAL MODEL;SPECTRAL-REGRESSION-DISCRIMINANT-ANALYSIS-(SRDA)
3196;STATISTICAL MODEL;PROBABILITY-MODEL
3197;STATISTICAL MODEL;BAYESIAN
3198;STATISTICAL MODEL;CHESSBOARD-DISTANCE
3199;STATISTICAL MODEL;EUCLIDEAN-DISTANCE-AND-MANHATTAN-DISTANCE
3200;STATISTICAL MODEL;SINGLE-DECISION-TREE-CLASSIFIER
3201;STATISTICAL MODEL;COSINE-DISTANCE
3202;STATISTICAL MODEL;DENSITY
3203;STATISTICAL MODEL;LDA-DIMENSION-REDUCTION
3204;STATISTICAL MODEL;HAUSDORFF-EDIT-DISTANCE
3205;STATISTICAL MODEL;STATISTICAL-CHARACTER-STRUCTURE-MODEL
3206;STATISTICAL MODEL;DISTANCE-METRIC-LEARNING
3207;STATISTICAL MODEL;SIMILARITY-DETECTION
3208;STATISTICAL MODEL;STATISTICAL-TEXTURAL-FEATURES
3209;STATISTICAL MODEL;C5.0-DECISION-TREE
3210;STATISTICAL MODEL;DISCRIMINAANT-ANALYSIS(DA)
3211;STATISTICAL MODEL;STATISTICAL-CHARACTERISTIC
3212;STATISTICAL MODEL;LOCAL-DISCRIMINANT-ANALYSIS
3213;STATISTICAL MODEL;PARALLEL-NONLINEAR-DISCRIMINANT-FEATURE-EXTRACTION-FRAMEWORK
3214;STATISTICAL MODEL;DENSITY-ESTIMATION
3215;STATISTICAL MODEL;MINIMAL-SPANNING-TREE-(MST)
3216;STATISTICAL MODEL;SIMPLE-BAYESIAN-CLASSIFIER
3217;STATISTICAL MODEL;INNER-DISTANCE
3218;STATISTICAL MODEL;MINIMUM-SPANNING-TREE
3219;FORENSICS;FORENSIC-HANDWRITING-ANALYSIS
3220;FORENSICS;FORENSICS
3221;FORENSICS;FORENSIC-LETTER
3222;FORENSICS;FORENSIC
3223;FORENSICS;FORENSIC-WRITER-VERIFICATION
3224;FORENSICS;FORENSIC-DOCUMENT-ANALYSIS
3225;FORENSICS;IMAGE-FORENSICS
3226;FORENSICS;FORENSIC-RECORD-EXAMINATION
3227;FORENSICS;FORENSIC-HANDWRITING-EXAMINATION
3228;FORENSICS;FORENSIC-ANALYSIS
3229;FORENSICS;FORENSIC-STATISTICS
3230;FORENSICS;HANDWRITTEN-FORENSICS
3231;FORENSICS;FORENSIC-SIGNAL-PROCESSING
3232;FORENSICS;HANDWRITING-FORENSICS
3233;NEUROLOGICAL DISEASE;PARKINSON-DIAGNOSIS
3234;NEUROLOGICAL DISEASE;DYSGRAPHIA
3235;NEUROLOGICAL DISEASE;PARKINSON&apos;S-DISEASE
3236;NEUROLOGICAL DISEASE;ALZHEIMER&apos;S-DISEASE-(AD)-ASSESSMENT
3237;NEUROLOGICAL DISEASE;PARKINSON&apos;S-DISEASE-(PD)-ASSESSMENT
3238;NEUROLOGICAL DISEASE;ALZHEIMER-PRE-DIAGNOSIS-SYSTEM
3239;NEUROLOGICAL DISEASE;NEURODEGENERATIVE-DISEASE
3240;NEUROLOGICAL DISEASE;PARKINSON’S-DISEASE
3241;NEUROLOGICAL DISEASE;ALZHEIMER&apos;S-DISEASE
3242;NEUROLOGICAL DISEASE;NEURODEGENERATIVE-DISEASES
3243;NEUROLOGICAL DISEASE;PARKINSON-DISEASE
3244;NEUROLOGICAL DISEASE;ALZHEIMER’S-DISEASE
3245;NEUROLOGICAL DISEASE;PARKINSON&apos;S
3246;MATHEMATICAL TRANSFORM;HOUGH-TRANSFORM
3247;MATHEMATICAL TRANSFORM;FOURIER-EXPANSION
3248;MATHEMATICAL TRANSFORM;FOURIER-DESCRIPTORS
3249;MATHEMATICAL TRANSFORM;GABOR-FILTERS
3250;MATHEMATICAL TRANSFORM;GABOR-FILTER
3251;MATHEMATICAL TRANSFORM;GABOR-WAVELET
3252;MATHEMATICAL TRANSFORM;GABOR-PARAMETER-OPTIMIZATION
3253;MATHEMATICAL TRANSFORM;DISCRETE-COSINE-TRANSFORM
3254;MATHEMATICAL TRANSFORM;KARHUNEN-LOEVE-TRANSFORM
3255;MATHEMATICAL TRANSFORM;FOURIER-TRANSFORM
3256;MATHEMATICAL TRANSFORM;TWO-DIMENSIONAL-GABOR-MODEL
3257;MATHEMATICAL TRANSFORM;GABOR-FILTERING
3258;MATHEMATICAL TRANSFORM;DCT
3259;MATHEMATICAL TRANSFORM;CONTOURLET-TRANSFORM
3260;MATHEMATICAL TRANSFORM;GABOR-FEATURE
3261;MATHEMATICAL TRANSFORM;GLOBAL-FEATURES
3262;MATHEMATICAL TRANSFORM;CONTOURLET
3263;MATHEMATICAL TRANSFORM;K-L-TRANSFORM
3264;MATHEMATICAL TRANSFORM;HOUGH-TRANSFORMATION
3265;MATHEMATICAL TRANSFORM;GABOR-TRANSFORM
3266;MATHEMATICAL TRANSFORM;GENERALIZED-K-L-TRANSFORM
3267;MATHEMATICAL TRANSFORM;HILBERT-HUANG-TRANSFORM-(HHT)
3268;MATHEMATICAL TRANSFORM;FRACTIONAL-FOURIER-TRANSFORM
3269;MATHEMATICAL TRANSFORM;THE-RADON-TRANSFORM
3270;MATHEMATICAL TRANSFORM;DIRECTIONAL-DISCRETE-COSINE-TRANSFORM
3271;MATHEMATICAL TRANSFORM;RADON-TRANSFORM
3272;MATHEMATICAL TRANSFORM;RIDGELET-TRANSFORM
3273;MATHEMATICAL TRANSFORM;FAST-FOURIER-TRANSFORM
3274;MATHEMATICAL TRANSFORM;GABOR-DIRECTIONAL-IMAGES
3275;MATHEMATICAL TRANSFORM;GABOR-TRANSFORM-BASED-FEATURES
3276;MATHEMATICAL TRANSFORM;GABOR-FEATURES
3277;MATHEMATICAL TRANSFORM;GABOR-WAVELETS
3278;MATHEMATICAL TRANSFORM;FOURIER-WAVELET-DESCRIPTOR
3279;MATHEMATICAL TRANSFORM;DISCRETE-FOURIER-TRANSFORM
3280;MATHEMATICAL TRANSFORM;DISCRETE-COSINE-TRANSFORM-WAELETS
3281;MATHEMATICAL TRANSFORM;POLAR-TRANSFORMATION
3282;MATHEMATICAL TRANSFORM;2D-GABOR-FILTER
3283;MATHEMATICAL TRANSFORM;DISCRETE-COSINE-TRANSFORMATION
3284;MATHEMATICAL TRANSFORM;GENERALIZED-HOUGH-TRANSFORM
3285;MATHEMATICAL TRANSFORM;GABOR-FEATURE-EXTRACTION
3286;MATHEMATICAL TRANSFORM;BACK-PROPAGATION-AND-RADIAL-BASIS-FUNCTION-AND-RAJAN-TRANSFORM
3287;MATHEMATICAL TRANSFORM;FOURIER-DESCRIPTOR
3288;MATHEMATICAL TRANSFORM;ARNOLD-TRANSFORM
3289;MATHEMATICAL TRANSFORM;MODIFIED-LOGGABOR-FILTER
3290;MATHEMATICAL TRANSFORM;MOJETTE-TRANSFORM
3291;MATHEMATICAL TRANSFORM;MODIFIED-LOG-GABOR-FILTER-TRANSFORM
3292;MATHEMATICAL TRANSFORM;DISTANCE-HOUGH-TRANSFORM-ALGORITHM
3293;MATHEMATICAL TRANSFORM;DISCRETE-COSINE-TRANSFORM-(DCT)-FEATURE-EXTRACTION
3294;MATHEMATICAL TRANSFORM;HAAR-FEATURES
3295;MATHEMATICAL TRANSFORM;MODIFIED-LOG-GABOR-FILTERS
3296;MATHEMATICAL TRANSFORM;FOURIER-COEFFICIENTS
3297;MATHEMATICAL TRANSFORM;GABOR-FILTER-RESPONSE-FEATURES
3298;MATHEMATICAL TRANSFORM;GABOR-FILTERS-RESPONSE-FEATURES
3299;MATHEMATICAL TRANSFORM;SCATTERING-TRANSFORM
3300;MATHEMATICAL TRANSFORM;GABOR-WAVELET-TRANSFORM
3301;MATHEMATICAL TRANSFORM;GABOR-ENERGY-FEATURES
3302;MATHEMATICAL TRANSFORM;HOUGH-LINE-DETECTION
3303;MATHEMATICAL TRANSFORM;GABOR
3304;MATHEMATICAL TRANSFORM;S-TRANSFORM
3305;MATHEMATICAL TRANSFORM;SHEARLET-TRANSFORM
3306;MATHEMATICAL TRANSFORM;ELLIPTIC-FOURIER-DESCRIPTOR
3307;MATHEMATICAL TRANSFORM;CIRCLET-TRANSFORM
3308;MATHEMATICAL TRANSFORM;ZONE-WISE-HOUGH-LINE-TRANSFORMATION
3309;MATHEMATICAL TRANSFORM;GABOR-RESPONSES
3310;MATHEMATICAL TRANSFORM;MULTI-GABOR-RESPONSE-FUSION
3311;MATHEMATICAL TRANSFORM;GLOBAL-TRANSFORMATION
3312;MATHEMATICAL TRANSFORM;ELLIPTIC-FOURIER-COEFFICIENTS
3313;MATHEMATICAL TRANSFORM;RIPPLET-TRANSFORM
3314;MATHEMATICAL TRANSFORM;FOURIER-SERIES-EXPANSION
3315;MATHEMATICAL TRANSFORM;FOURIER-SERIES-TRANSFORM
3316;MATHEMATICAL TRANSFORM;LOG-GABOR
3317;ROMAN-SCRIPT;HANDWRITTEN-ENGLISH-CONNECTED-CHARACTER-SEQUENCE
3318;ROMAN-SCRIPT;HANDPRINTED-LATIN-CHARACTERS
3319;ROMAN-SCRIPT;ROMAN-SCRIPT
3320;ROMAN-SCRIPT;ENGLISH-HANDWRITTEN-DIGITS
3321;ROMAN-SCRIPT;LATIN-SCRIPT
3322;ROMAN-SCRIPT;HANDWRITTEN-ENGLISH-CHARACTER-RECOGNITION
3323;ROMAN-SCRIPT;THE-RIMES-DATABASE
3324;ROMAN-SCRIPT;LATIN
3325;ROMAN-SCRIPT;RIMES-DATABASE
3326;ROMAN-SCRIPT;RIMES
3327;ROMAN-SCRIPT;ENGLISH-CURSIVE-SCRIPT
3328;ROMAN-SCRIPT;ENGLISH-LETTERS-RECOGNITION
3329;ROMAN-SCRIPT;RECONNAISSANCE-ET-INDEXATION-DE-DONNEES-MANUSCRITES-ET-DE-FAC-SIMILES-(RIMES)
3330;ROMAN-SCRIPT;IAM-DATABASE
3331;ROMAN-SCRIPT;ROMAN
3332;ROMAN-SCRIPT;HANDWRITTEN-CURSIVE-ENGLISH-SCRIPT
3333;ROMAN-SCRIPT;ENGLISH-ALPHABETS-DATASET
3334;ROMAN-SCRIPT;ENGLISH-ALPHABETS
3335;ROMAN-SCRIPT;ENGLISH-AS-SECOND-LANGUAGE
3336;ROMAN-SCRIPT;ROMAN-ALPHANUMERIC
3337;ROMAN-SCRIPT;IAM
3338;ROMAN-SCRIPT;ENGLISH-TEXT
3339;ROMAN-SCRIPT;IAM-HANDWRITTEN-DATASET
3340;MULTI-SCRIPTS;HANDWRITING-SCRIPTS
3341;MULTI-SCRIPTS;MULTILINGUAL-DOCUMENTS
3342;MULTI-SCRIPTS;MULTI-SCRIPT-ENVIRONMENT
3343;MULTI-SCRIPTS;MULTI-SCRIPT-HANDWRITTEN-PAGES
3344;MULTI-SCRIPTS;MULTISCRIPT
3345;MULTI-SCRIPTS;MULTI-SCRIPT-DOCUMENT
3346;MULTI-SCRIPTS;BILINGUAL
3347;MULTI-SCRIPTS;CROSS-SCRIPT
3348;MULTI-SCRIPTS;MULTI-SCRIPT-HANDWRITTEN-DOCUMENT-IMAGE
3349;MULTI-SCRIPTS;MULTI-SCRIPTS
3350;MULTI-SCRIPTS;BI-SCRIPT
3351;MULTI-SCRIPTS;BILINGUAL-DOCUMENT
3352;MULTI-SCRIPTS;MULTI-SCRIPT
3353;MULTI-SCRIPTS;BILINGUAL-DIGIT-RECOGNITION
3354;MULTI-SCRIPTS;TRILINGUAL-HANDWRITTEN-CHARACTERS
3355;MULTI-SCRIPTS;MULTI-SCRIPT-DOCUMENTS
3356;MULTI-SCRIPTS;BILINGUALISM
3357;GENDER-IDENTIFICATION;GENDER-IDENTIFICATION
3358;GENDER-IDENTIFICATION;GENDER-PREDICTION
3359;GENDER-IDENTIFICATION;GENDER-CLASSIFICATION
3360;GENDER-IDENTIFICATION;GENDER-DETECTION
3361;GENDER-IDENTIFICATION;GENDER-IDENTIFICTION
3362;GENDER-IDENTIFICATION;GENDER
3363;GENDER-IDENTIFICATION;HANDWRITING-GENDER-RECOGNITION
3364;GENDER-IDENTIFICATION;GENDER-LOCATION
3365;TEXTURE-FEATURES;TEXTURE-ANALYSIS
3366;TEXTURE-FEATURES;TEXTURE
3367;TEXTURE-FEATURES;TEXTURE-FEATURE-ANALYSIS
3368;TEXTURE-FEATURES;TEXTURE-FEATURE
3369;TEXTURE-FEATURES;TEXTURE-BASED-FEATURE
